Test_nr,T_0,T_c,T_sh,V_exp,T_sup,T_suc,T_ret,T_dis,P_suc,P_dis,EvapFanSpeed,Cpr,CondFanSpeed,Faulty,HeatLoad,T_set,Cpr_Scale
4,9.0422182,33.182587,2.6160704,15.889701,12.003443,15.546286,20.124981,33.869552,4.0081888,8.428589,80.774084,33.207399,68.695409,0,10000,12,1
4,8.9913351,33.172675,6.762477,17.125903,12.020115,15.595933,20.122435,34.033966,3.9984066,8.4385183,80.933037,33.15696,68.585275,0,10000,12,1
4,8.918776,33.214579,9.6288553,18.661679,12.096027,15.692592,20.122168,34.129505,3.995634,8.432946,80.815369,33.194052,69.050879,0,10000,12,1
4,8.8981857,33.191067,6.0627112,17.65159,12.085314,15.790002,20.122094,34.138632,3.9878118,8.4245907,80.282225,33.362951,68.789632,0,10000,12,1
4,8.8400364,33.15579,6.7836719,17.860892,11.98694,15.850643,20.118891,34.205907,3.9740641,8.4258374,80.355711,33.34057,68.397671,0,10000,12,1
4,8.7376263,33.161056,8.7775648,18.707232,11.919392,15.901796,20.115189,34.264133,3.9685948,8.4239295,81.043854,33.1238,68.456173,0,10000,12,1
4,8.6968091,33.152998,9.8108157,19.551683,11.873829,15.94593,20.115946,34.240074,3.970553,8.4185531,81.515873,32.97428,68.36664,0,10000,12,1
4,8.7114285,33.130283,7.4801246,18.779588,11.815676,15.962181,20.120862,34.127916,3.9769625,8.4122446,81.830531,32.872177,68.114254,0,10000,12,1
4,8.7592402,33.103616,9.6990735,19.882301,11.76912,15.938842,20.126775,34.00921,3.9849067,8.411065,82.228983,32.740901,67.817961,0,10000,12,1
4,8.8184179,33.098628,7.01119,18.768181,11.756884,15.890475,20.132797,33.825822,4.0008885,8.4051071,82.543668,32.633463,67.762537,0,10000,12,1
4,8.9371982,33.073427,4.2897559,17.255898,11.76769,15.806545,20.138608,33.650671,4.014339,8.4062368,82.616768,32.600996,67.482526,0,10000,12,1
4,9.0368847,33.078207,6.144632,17.662033,11.840092,15.724786,20.142941,33.595492,4.0244282,8.4134922,82.527811,32.619777,67.535631,0,10000,12,1
4,9.1114922,33.108891,7.1742801,18.109001,11.953621,15.685675,20.144863,33.568142,4.0347074,8.4130539,82.008428,32.777221,67.876569,0,10000,12,1
4,9.1873575,33.107038,6.7610087,18.102659,12.02606,15.669293,20.14264,33.539582,4.0380935,8.412796,81.203815,33.028205,67.855979,0,10000,12,1
4,9.2123169,33.105948,6.4301419,18.021035,12.028716,15.645642,20.135252,33.54279,4.033702,8.4154793,80.691164,33.188669,67.843866,0,10000,12,1
4,9.1799441,33.117292,6.3941638,17.950919,11.983448,15.608212,20.124913,33.575846,4.0263632,8.4186503,80.671598,33.194859,67.969906,0,10000,12,1
4,9.1257849,33.130694,7.6282459,18.387187,11.933076,15.56458,20.116575,33.614708,4.0208728,8.4209479,80.990578,33.095063,68.11882,0,10000,12,1
4,9.0852171,33.140402,6.2478733,17.887235,11.895237,15.520925,20.11283,33.617322,4.0199989,8.420459,81.344544,32.983575,68.22669,0,10000,12,1
4,9.0787556,33.138337,2.2022349,16.091076,11.881336,15.476769,20.113556,33.613634,4.0201262,8.4217331,81.607679,32.898966,68.203741,0,10000,12,1
4,9.0796973,33.143719,6.0769688,16.960787,11.935137,15.460747,20.116664,33.721308,4.0182148,8.4313201,81.699621,32.866533,68.263549,0,10000,12,1
4,9.0655617,33.184205,5.2679846,16.753346,12.05197,15.511297,20.119973,33.802741,4.0209544,8.4282787,81.315623,32.983526,68.713383,0,10000,12,1
4,9.0858201,33.171365,7.8162953,17.773395,12.143491,15.596487,20.120409,33.895911,4.0149439,8.4300714,80.490955,33.239894,68.570719,0,10000,12,1
4,9.0413618,33.178933,5.5026382,17.293421,12.148609,15.688661,20.115094,33.971722,4.0027682,8.425459,79.846502,33.442466,68.654812,0,10000,12,1
4,8.9511443,33.159458,3.1613419,16.325568,12.071079,15.762083,20.105588,34.100789,3.984944,8.4282211,79.811749,33.456379,68.438419,0,10000,12,1
4,8.8186957,33.171122,5.6901922,16.717053,12.024241,15.838362,20.097086,34.284839,3.9703846,8.434121,80.358898,33.287749,68.568018,0,10000,12,1
4,8.7101711,33.196026,7.1738645,17.216034,12.057713,15.944519,20.094575,34.412348,3.9638976,8.4319739,80.690833,33.185664,68.844731,0,10000,12,1
4,8.6617199,33.186964,10.695578,18.946985,12.094929,16.065671,20.096897,34.482541,3.9567523,8.4266272,80.457138,33.259463,68.744046,0,10000,12,1
4,8.6082818,33.164391,8.0273747,18.6607,12.037301,16.170722,20.098675,34.483529,3.9480065,8.417065,80.194036,33.342026,68.493234,0,10000,12,1
4,8.5427731,33.123994,8.1707466,18.840653,11.883439,16.227482,20.097326,34.492735,3.9385016,8.4142029,80.594422,33.217034,68.044377,0,10000,12,1
4,8.4714526,33.111896,9.0506616,19.25939,11.761475,16.251899,20.09673,34.458234,3.9404678,8.4105526,81.668725,32.880628,67.909956,0,10000,12,1
4,8.4862172,33.096462,10.524722,20.221804,11.705783,16.254204,20.102241,34.333701,3.9533357,8.4051428,82.51748,32.609917,67.738464,0,10000,12,1
4,8.5827037,33.073578,12.125423,21.755945,11.686242,16.225349,20.112992,34.101484,3.9739877,8.3973904,82.896695,32.480818,67.484205,0,10000,12,1
4,8.737057,33.040767,6.7183619,19.363793,11.653174,16.130344,20.123808,33.732094,4.0005917,8.387647,83.017268,32.429635,67.119631,0,10000,12,1
4,8.9349951,32.999496,3.535534,17.32233,11.647156,15.945201,20.131265,33.407904,4.0218573,8.3924204,83.230181,32.347136,66.661068,0,10000,12,1
4,9.0924945,33.01972,6.6870589,18.201003,11.737923,15.748704,20.136128,32.993798,4.038478,8.4022072,83.254184,32.323927,66.885774,0,10000,12,1
4,9.2151499,33.061156,6.1054091,17.919583,11.881094,15.609148,20.139062,32.97184,4.0565245,8.3969383,82.602381,32.51966,67.346182,0,10000,12,1
4,9.3478921,33.038853,5.5079487,17.64038,11.992146,15.504705,20.137114,32.994861,4.06405,8.4024622,81.586463,32.836983,67.098362,0,10000,12,1
4,9.4031131,33.062236,2.5505099,16.19149,12.040162,15.415167,20.128211,33.026884,4.0611499,8.4101465,80.800493,33.084325,67.358175,0,10000,12,1
4,9.3818422,33.094744,3.0598409,15.887859,12.056863,15.348903,20.114945,33.0956,4.0486501,8.4266358,80.46251,33.191433,67.719382,0,10000,12,1
4,9.2900266,33.164427,5.3183576,16.50318,12.093772,15.344701,20.102537,33.466419,4.0362893,8.4384988,80.349006,33.229162,68.493636,0,10000,12,1
4,9.19902,33.214497,4.0972216,16.04656,12.139967,15.401589,20.093644,33.785758,4.0248612,8.4461984,80.095816,33.312177,69.049962,0,10000,12,1
4,9.1146908,33.246965,9.3123359,18.17065,12.165107,15.492313,20.087306,34.006498,4.0073504,8.4539581,79.777147,33.41666,69.410727,0,10000,12,1
4,8.9851213,33.279665,9.4302259,18.980721,12.120377,15.595322,20.081573,34.11685,3.9912349,8.4463526,79.605219,33.475265,69.77406,0,10000,12,1
4,8.8654938,33.247616,9.6352849,19.647141,11.948372,15.654798,20.076178,34.157285,3.9737694,8.4391038,79.922429,33.37825,69.417952,0,10000,12,1
4,8.7354285,33.217049,8.5399896,19.378675,11.744848,15.654138,20.073485,34.096888,3.9679382,8.4283766,81.129288,32.99722,69.078319,0,10000,12,1
4,8.6919064,33.171778,9.0278996,19.64115,11.617707,15.601108,20.078209,33.942045,3.9764295,8.4183848,82.552547,32.542071,68.57531,0,10000,12,1
4,8.755266,33.129572,9.6583273,20.155262,11.60421,15.522054,20.091819,33.685216,3.9983574,8.4032676,83.433411,32.24933,68.106352,0,10000,12,1
4,8.9184102,33.065644,3.2100216,16.847595,11.664176,15.417352,20.108939,33.360588,4.026161,8.3909279,83.510218,32.207488,67.396041,0,10000,12,1
4,9.1242912,33.013397,10.668651,20.398241,11.781337,15.297792,20.122305,32.972298,4.040232,8.397048,83.068042,32.332977,66.815525,0,10000,12,1
4,9.2280716,33.039317,5.5600323,18.107214,11.893389,15.212276,20.127498,32.911817,4.0620315,8.3825352,82.226744,32.592159,67.103525,0,10000,12,1
4,9.3883094,32.977829,4.3010175,17.209028,11.93194,15.087301,20.123649,32.953944,4.064585,8.392644,81.427248,32.843071,66.420325,0,10000,12,1
4,9.407036,33.020667,5.6369421,17.543763,11.947764,14.95815,20.113447,32.999788,4.0603258,8.4036447,81.149677,32.928984,66.896297,0,10000,12,1
4,9.3757951,33.06724,5.8057496,17.507936,11.962193,14.866666,20.102618,33.023321,4.0572278,8.4092917,81.037312,32.963917,67.413774,0,10000,12,1
4,9.353056,33.091129,4.6858973,16.870545,11.97051,14.808367,20.094402,33.047444,4.052625,8.4150801,80.937333,32.99583,67.679212,0,10000,12,1
4,9.3192473,33.115604,6.1032686,17.345903,11.980721,14.781641,20.088852,33.080665,4.0448167,8.423052,80.879783,33.014101,67.951158,0,10000,12,1
4,9.2618262,33.149291,2.3542202,15.594409,11.995077,14.7936,20.085149,33.08588,4.0387442,8.4243032,80.807936,33.036654,68.325455,0,10000,12,1
4,9.217111,33.154576,5.0972834,16.350308,12.033213,14.84339,20.082557,33.477441,4.0269669,8.4369767,80.706373,33.068505,68.384178,0,10000,12,1
4,9.1302427,33.208075,7.9518674,17.676188,12.11447,14.957314,20.080485,33.767975,4.0195357,8.4407082,80.438067,33.153359,68.978616,0,10000,12,1
4,9.0753304,33.223816,5.1589051,16.889891,12.135581,15.095781,20.07772,33.870283,4.0076949,8.435632,79.868587,33.334733,69.15351,0,10000,12,1
4,8.9876742,33.202402,6.6411717,17.459957,12.071227,15.216854,20.072374,34.025401,3.9879035,8.439044,79.721628,33.383661,68.915576,0,10000,12,1
4,8.8407185,33.216797,5.146611,16.8787,11.998437,15.333214,20.066295,34.151877,3.9738806,8.4350657,80.17453,33.242456,69.075517,0,10000,12,1
4,8.7362578,33.200013,5.2091586,16.702114,11.954815,15.448179,20.064095,34.271855,3.9636618,8.4347571,80.686779,33.081853,68.889028,0,10000,12,1
4,8.6599578,33.19871,6.2384782,16.976834,11.983902,15.579888,20.066878,34.365386,3.959517,8.4318221,80.991909,32.985337,68.874555,0,10000,12,1
4,8.6289666,33.186323,10.119672,18.774551,12.050259,15.728861,20.072123,34.417997,3.9566657,8.4257945,80.784212,33.049017,68.736928,0,10000,12,1
4,8.6076337,33.160875,6.9624885,18.117057,12.03412,15.866947,20.075289,34.38013,3.9511095,8.4102322,80.313773,33.194998,68.454162,0,10000,12,1
4,8.5660285,33.095107,8.8948151,19.007786,11.918412,15.960204,20.073663,34.395863,3.9414287,8.4062454,80.421824,33.160133,67.723407,0,10000,12,1
4,8.4934303,33.078243,6.4550549,18.107727,11.808898,16.022012,20.070784,34.365187,3.9418012,8.4001929,81.228753,32.906411,67.536034,0,10000,12,1
4,8.4962262,33.052631,7.379733,18.270196,11.748368,16.059189,20.072537,34.317512,3.9475687,8.3999121,81.99205,32.663653,67.251452,0,10000,12,1
4,8.5394909,33.051442,4.7977544,17.151812,11.777251,16.095943,20.079536,34.233463,3.9610066,8.3971597,82.40837,32.525455,67.238249,0,10000,12,1
4,8.6401076,33.03979,8.053912,18.212454,11.873462,16.141741,20.088654,34.180724,3.9729817,8.3993565,82.194052,32.58386,67.108777,0,10000,12,1
4,8.7295521,33.04909,10.104273,19.564674,11.976845,16.202764,20.094242,34.110117,3.9832678,8.3961414,81.506391,32.793099,67.212117,0,10000,12,1
4,8.8062169,33.035478,6.1493513,18.335973,11.959332,16.235536,20.092825,34.003073,3.98552,8.3923468,80.771011,33.019976,67.06087,0,10000,12,1
4,8.8229826,33.019408,9.6776766,19.803145,11.85684,16.210379,20.084956,33.965552,3.9814473,8.39773,80.886981,32.981077,66.882312,0,10000,12,1
4,8.7926592,33.042205,7.1274632,18.83856,11.765176,16.151671,20.077335,33.862525,3.9883523,8.3950075,81.602121,32.754263,67.135608,0,10000,12,1
4,8.8440568,33.030677,9.7856155,20.026454,11.708168,16.049702,20.076017,33.728097,3.9976892,8.3981175,82.241635,32.548267,67.007518,0,10000,12,1
4,8.9134489,33.043845,6.3098824,18.552934,11.701416,15.924095,20.080719,33.516461,4.016651,8.3941088,82.633929,32.415699,67.153837,0,10000,12,1
4,9.0539936,33.026871,8.7118588,19.513606,11.734365,15.766803,20.087652,33.255823,4.0316714,8.398143,82.669335,32.393206,66.96523,0,10000,12,1
4,9.164966,33.043953,4.6712061,17.702723,11.791617,15.60291,20.092971,32.955807,4.0493514,8.3930909,82.424275,32.45987,67.155033,0,10000,12,1
4,9.2951836,33.02256,4.8186598,17.384875,11.851739,15.426955,20.094437,32.98866,4.0564064,8.4009743,82.009775,32.582712,66.917332,0,10000,12,1
4,9.347025,33.055938,5.6765974,17.524339,11.918388,15.280461,20.091761,33.018812,4.0595658,8.4082097,81.578127,32.713843,67.288202,0,10000,12,1
4,9.370218,33.086552,7.7104199,18.405299,11.972244,15.178699,20.086128,33.040626,4.0595517,8.4134442,81.104749,32.86094,67.628361,0,10000,12,1
4,9.3701145,33.108688,5.9429648,17.85365,11.981399,15.099044,20.078526,33.039433,4.0575768,8.4131579,80.724694,32.980236,67.874313,0,10000,12,1
4,9.3556181,33.107478,4.8388581,17.270564,11.94675,15.012872,20.070319,33.063231,4.0501912,8.4188684,80.660334,33.000318,67.860866,0,10000,12,1
4,9.3013582,33.131615,5.9960922,17.482637,11.915444,14.936373,20.063722,33.087898,4.0423196,8.4247875,80.903916,32.923099,68.129061,0,10000,12,1
4,9.2434452,33.156622,2.5268769,15.984453,11.908041,14.888356,20.060554,33.092587,4.0382345,8.4259127,81.12346,32.852849,68.406907,0,10000,12,1
4,9.2133557,33.161374,5.4799015,16.636011,11.947895,14.883035,20.060767,33.132392,4.0313729,8.4354642,81.173633,32.835174,68.459707,0,10000,12,1
4,9.1627637,33.201694,6.6986987,17.168964,12.032572,14.945808,20.062184,33.597309,4.0285405,8.4355632,80.890782,32.922223,68.907712,0,10000,12,1
4,9.1418603,33.202112,9.059788,18.429459,12.086572,15.045539,20.061928,33.710823,4.0208736,8.4363644,80.293874,33.108671,68.912351,0,10000,12,1
4,9.0852227,33.205492,5.9038911,17.697469,12.040094,15.136902,20.057719,33.753202,4.0089348,8.429268,79.91362,33.228362,68.949913,0,10000,12,1
4,8.9968628,33.175542,5.5914887,17.437072,11.925974,15.191122,20.050845,33.829325,3.9941169,8.430322,80.239661,33.127041,68.617131,0,10000,12,1
4,8.8869142,33.179991,7.5250135,17.942922,11.853459,15.236365,20.046575,33.90411,3.9872472,8.4289019,81.040565,32.876418,68.66657,0,10000,12,1
4,8.835836,33.173996,7.2458226,17.953291,11.840173,15.29095,20.048775,33.906417,3.9891603,8.4213754,81.547929,32.715329,68.599956,0,10000,12,1
4,8.8500673,33.142208,9.9612213,19.237914,11.858063,15.348335,20.055327,33.865771,3.9931634,8.4144749,81.635805,32.68326,68.246759,0,10000,12,1
4,8.8798286,33.113046,5.5471394,17.903118,11.85754,15.39399,20.061548,33.741144,3.9999073,8.4008446,81.501406,32.719868,67.92273,0,10000,12,1
4,8.9299158,33.055389,10.332557,19.763747,11.836236,15.405661,20.064425,33.685115,4.0012779,8.4025633,81.495063,32.716172,67.282105,0,10000,12,1
4,8.9400872,33.062663,6.6158301,18.580331,11.813004,15.398876,20.064866,33.563608,4.0104395,8.3955429,81.635429,32.666393,67.362928,0,10000,12,1
4,9.0080103,33.032944,8.1099481,19.07553,11.77758,15.346215,20.064989,33.4439,4.0156447,8.3977037,81.790604,32.611685,67.032709,0,10000,12,1
4,9.0465482,33.042093,6.1608615,18.282123,11.769255,15.270487,20.065737,33.25344,4.0259471,8.3965422,82.030939,32.529024,67.134371,0,10000,12,1
4,9.1227112,33.037175,5.5726835,17.822306,11.788741,15.178501,20.06746,32.972895,4.0345187,8.3971915,82.080731,32.505602,67.079728,0,10000,12,1
4,9.1859663,33.039925,4.1539381,17.019925,11.838707,15.094416,20.069227,32.981036,4.0415452,8.3991448,81.935067,32.544198,67.110275,0,10000,12,1
4,9.237743,33.048194,2.2449659,15.919386,11.911401,15.040155,20.06947,33.012604,4.0442147,8.40672,81.576119,32.651759,67.20216,0,10000,12,1
4,9.2573957,33.080251,6.479546,17.058519,12.010378,15.040039,20.067105,33.061822,4.0410156,8.4185303,81.059769,32.811347,67.558346,0,10000,12,1
4,9.2338428,33.130187,6.156437,17.203451,12.099688,15.101752,20.061776,33.39955,4.037322,8.4191998,80.362545,33.030251,68.113184,0,10000,12,1
4,9.2066318,33.133016,9.1823911,18.575966,12.107548,15.178654,20.053287,33.609303,4.0239503,8.4264602,79.737049,33.228634,68.144619,0,10000,12,1
4,9.1079609,33.163686,6.7059234,18.108534,12.01546,15.238125,20.042624,33.673652,4.0094731,8.42203,79.685547,33.247635,68.485397,0,10000,12,1
4,9.0008513,33.144974,4.8022464,17.301513,11.872509,15.255495,20.033605,33.732923,3.9959258,8.4234563,80.335919,33.045037,68.277485,0,10000,12,1
4,8.9003527,33.150999,7.1014768,17.733567,11.797712,15.262917,20.031056,33.800436,3.9908382,8.4253038,81.340836,32.728937,68.344434,0,10000,12,1
4,8.8625444,33.158802,9.7107102,18.874832,11.811498,15.291817,20.036739,33.802253,3.9962182,8.418863,81.86325,32.560452,68.431134,0,10000,12,1
4,8.902525,33.131593,5.5999177,17.729553,11.846294,15.330029,20.046361,33.704651,4.0053712,8.4090197,81.759211,32.587032,68.128806,0,10000,12,1
4,8.9704496,33.089979,3.9902052,16.91994,11.865947,15.351265,20.053362,33.652544,4.0080036,8.4095884,81.504132,32.660944,67.666429,0,10000,12,1
4,8.9899621,33.092384,6.5962177,17.510199,11.913383,15.380938,20.055525,33.683501,4.0088863,8.4118366,81.355588,32.702006,67.693152,0,10000,12,1
4,8.9965034,33.101891,3.8209267,16.610999,11.97614,15.436899,20.054524,33.714579,4.0104948,8.4103015,81.015608,32.805365,67.798791,0,10000,12,1
4,9.00842,33.0954,7.2100738,17.521543,12.023553,15.505634,20.051304,33.801303,4.0046219,8.4153098,80.571552,32.943368,67.726662,0,10000,12,1
4,8.964893,33.116575,4.5426089,16.845893,12.044609,15.588808,20.045898,33.871127,3.9981807,8.4126456,80.237526,33.047849,67.961946,0,10000,12,1
4,8.9170984,33.105312,4.2106215,16.522994,12.028443,15.669144,20.03937,33.987242,3.9862774,8.4171228,80.090686,33.094589,67.836801,0,10000,12,1
4,8.8286196,33.124238,6.12826,16.905478,12.030017,15.760544,20.033552,34.130688,3.9757073,8.4204176,80.205977,33.059547,68.047094,0,10000,12,1
4,8.7498814,33.138162,7.6094145,17.49216,12.050721,15.868919,20.030259,34.240742,3.9671806,8.4188482,80.197304,33.063353,68.201797,0,10000,12,1
4,8.6862484,33.13153,7.8500138,17.902779,12.038508,15.978057,20.028867,34.312523,3.957345,8.4145576,80.053778,33.109168,68.128113,0,10000,12,1
4,8.6127174,33.113395,6.3880996,17.655904,11.97245,16.070307,20.027398,34.372139,3.9473112,8.4118,80.139526,33.083083,67.926614,0,10000,12,1
4,8.5375607,33.101736,3.7241024,16.699477,11.898689,16.144392,20.026245,34.425,3.94044,8.4106778,80.601547,32.939198,67.79707,0,10000,12,1
4,8.4860087,33.096991,8.593349,17.802662,11.898092,16.221161,20.027837,34.494054,3.9389617,8.4122578,81.116289,32.777559,67.744344,0,10000,12,1
4,8.4749081,33.103672,9.1010792,18.459408,11.955782,16.315209,20.032823,34.484286,3.9434184,8.4063523,81.116385,32.774583,67.818579,0,10000,12,1
4,8.5083623,33.078695,9.7343381,19.27486,11.945025,16.39366,20.037455,34.439968,3.9431197,8.4012984,80.706044,32.89908,67.541059,0,10000,12,1
4,8.5061211,33.05731,11.240203,20.557794,11.846521,16.432195,20.037784,34.369966,3.9427162,8.3962361,80.774244,32.875011,67.303446,0,10000,12,1
4,8.5030933,33.035879,9.9406553,20.55266,11.689554,16.411885,20.035966,34.210361,3.9494262,8.3896133,81.458005,32.659003,67.065324,0,10000,12,1
4,8.5534148,33.007828,11.307384,21.578531,11.550425,16.311143,20.037294,33.9578,3.9661854,8.3859318,82.551132,32.31061,66.753642,0,10000,12,1
4,8.6788147,32.992227,3.42179,17.597655,11.492078,16.132574,20.045005,33.559209,3.9977945,8.3788354,83.515388,31.992479,66.580303,0,10000,12,1
4,8.9142313,32.962141,3.2260785,16.603852,11.557996,15.898739,20.057618,33.220442,4.0218819,8.3930432,83.907696,31.845878,66.246015,0,10000,12,1
4,9.0926761,33.022358,3.9892114,16.394416,11.752423,15.723321,20.0702,32.969888,4.0435442,8.3964698,83.42468,31.97739,66.915085,0,10000,12,1
4,9.25246,33.036869,3.5537862,15.997858,11.992941,15.650321,20.07631,32.988341,4.0584555,8.4008977,82.041116,32.405413,67.076321,0,10000,12,1
4,9.3620691,33.055614,7.7407617,17.880435,12.185432,15.65658,20.070765,33.059385,4.0576835,8.4127363,80.340734,32.942882,67.284603,0,10000,12,1
4,9.3564016,33.105696,9.4346299,19.319466,12.229421,15.693216,20.053587,33.450114,4.0447911,8.4157601,78.987737,33.375195,67.841062,0,10000,12,1
4,9.2616376,33.118478,5.139576,17.705199,12.063157,15.680478,20.030282,33.520465,4.0224022,8.4168138,78.686568,33.478127,67.983093,0,10000,12,1
4,9.0965212,33.122932,6.7577779,18.055599,11.834116,15.594087,20.010039,33.629851,4.0007875,8.4288659,79.864828,33.107416,68.03258,0,10000,12,1
4,8.9364481,33.173844,8.2917831,18.603068,11.703077,15.497946,20.00266,33.674582,3.9971724,8.4282139,81.481151,32.593693,68.598265,0,10000,12,1
4,8.9096119,33.171091,6.1771851,17.688679,11.682324,15.41621,20.010527,33.591818,4.0076505,8.4204808,82.402166,32.294035,68.567679,0,10000,12,1
4,8.9873456,33.138429,5.6532316,17.311004,11.743355,15.349585,20.026232,33.497044,4.0197479,8.4175703,82.539197,32.239515,68.204762,0,10000,12,1
4,9.0768997,33.12613,3.8747133,16.415651,11.85569,15.31703,20.039907,33.426635,4.0302339,8.4138972,82.096194,32.37107,68.068106,0,10000,12,1
4,9.1543593,33.110603,7.0167437,17.542027,11.982596,15.327281,20.045886,33.478745,4.0331507,8.4162701,81.293983,32.621858,67.895593,0,10000,12,1
4,9.1758781,33.120634,7.1000431,17.881136,12.066464,15.375067,20.043219,33.510181,4.0316302,8.4112052,80.395019,32.907522,68.007049,0,10000,12,1
4,9.1646616,33.099221,2.8588523,16.301187,12.04379,15.414913,20.033736,33.552853,4.0206247,8.4097769,79.804776,33.096619,67.769128,0,10000,12,1
4,9.0833826,33.093181,4.8503277,16.581822,11.98367,15.441382,20.021542,33.716867,4.0037124,8.4199822,79.966787,33.046305,67.702014,0,10000,12,1
4,8.9581481,33.136322,7.2061462,17.34649,11.976579,15.496854,20.012934,33.877276,3.9945239,8.42149,80.393977,32.91177,68.181355,0,10000,12,1
4,8.8899388,33.142693,6.3739022,17.254149,11.988217,15.5774,20.010754,33.95672,3.9885506,8.4171805,80.448783,32.895722,68.25214,0,10000,12,1
4,8.845532,33.124482,6.4069291,17.346067,11.976836,15.659286,20.01171,34.022699,3.9803291,8.4148671,80.368808,32.921466,68.049802,0,10000,12,1
4,8.7843291,33.114704,7.6696408,17.875965,11.957564,15.740199,20.012404,34.082037,3.9731915,8.4111638,80.447337,32.895996,67.941151,0,10000,12,1
4,8.7311171,33.099046,6.0847451,17.47868,11.926568,15.816144,20.012769,34.100097,3.9685496,8.4039481,80.580628,32.852895,67.767182,0,10000,12,1
4,8.6964714,33.068524,7.5657906,17.942665,11.897066,15.881997,20.013607,34.125379,3.964863,8.4011583,80.795755,32.783525,67.42804,0,10000,12,1
4,8.6689346,33.056717,6.4796001,17.678195,11.884091,15.944904,20.015363,34.129695,3.9653024,8.3983326,80.999425,32.716958,67.296859,0,10000,12,1
4,8.6722177,33.044756,7.9093142,18.175376,11.878352,16.000311,20.017935,34.127413,3.9659711,8.3978207,81.086237,32.686524,67.163955,0,10000,12,1
4,8.6772134,33.042589,8.5689015,18.656876,11.875774,16.049423,20.020355,34.100799,3.9688802,8.3955747,81.121242,32.671891,67.139876,0,10000,12,1
4,8.6989402,33.033079,7.6301217,18.553971,11.845446,16.078644,20.021892,34.040947,3.9720412,8.3932988,81.133625,32.664154,67.034209,0,10000,12,1
4,8.7225349,33.02344,9.1564415,19.262927,11.798992,16.078667,20.022488,33.972901,3.9759611,8.3932068,81.340231,32.594611,66.927115,0,10000,12,1
4,8.7517739,33.02305,2.666566,16.807691,11.754963,16.050538,20.023345,33.855783,3.9849135,8.3906874,81.659555,32.488194,66.922783,0,10000,12,1
4,8.8184685,33.012378,8.9991011,18.639876,11.765198,16.003874,20.025663,33.838887,3.9901932,8.4019286,81.961073,32.385518,66.804204,0,10000,12,1
4,8.8577482,33.059977,8.3141738,18.758034,11.839523,15.986109,20.029356,33.746433,4.0046491,8.3943197,81.881141,32.403002,67.333081,0,10000,12,1
4,8.9650947,33.027764,7.4025965,18.632383,11.868258,15.955455,20.031847,33.630081,4.0124101,8.3939261,81.351748,32.56491,66.975154,0,10000,12,1
4,9.0226044,33.026097,6.1476721,18.132055,11.849558,15.893211,20.030054,33.535828,4.015793,8.3953826,81.142003,32.626492,66.956631,0,10000,12,1
4,9.0476453,33.032265,8.9347195,19.186769,11.824555,15.807348,20.025588,33.480314,4.0180704,8.3989097,81.266968,32.582394,67.02517,0,10000,12,1
4,9.0644941,33.047199,12.436344,21.465755,11.802954,15.709182,20.022236,33.379073,4.025583,8.3972005,81.438745,32.523643,67.191098,0,10000,12,1
4,9.1200223,33.039963,7.320949,19.558502,11.745013,15.55887,20.021181,32.930175,4.0404856,8.3869404,81.586787,32.471786,67.110696,0,10000,12,1
4,9.2299395,32.996502,8.6050595,20.026807,11.699102,15.303849,20.021631,32.938533,4.0522668,8.388946,81.987536,32.337165,66.627799,0,10000,12,1
4,9.3166148,33.005001,5.1156754,18.228833,11.749052,14.981973,20.024171,32.933496,4.0730464,8.3877373,82.302067,32.227334,66.722229,0,10000,12,1
4,9.4690254,32.999879,1.802054,16.178801,11.854477,14.608215,20.028488,32.96675,4.0841285,8.3957168,81.944007,32.333613,66.665319,0,10000,12,1
4,9.5500665,33.033681,5.7655561,17.406688,11.941598,14.255104,20.03034,33.03584,4.0777172,8.4122956,81.196989,32.567733,67.040895,0,10000,12,1
4,9.5032025,33.103832,3.9249433,16.571459,11.949215,14.006509,20.026284,33.047909,4.0706239,8.4151919,80.580339,32.762446,67.820356,0,10000,12,1
4,9.4512882,33.116077,5.0713568,16.784685,11.910686,13.859829,20.017797,33.099253,4.0580206,8.4275123,80.525054,32.778903,67.956406,0,10000,12,1
4,9.3588764,33.168129,4.3892297,16.351165,11.895781,13.812339,20.009899,33.121645,4.0517258,8.4328854,80.796818,32.691637,68.534764,0,10000,12,1
4,9.3126393,33.190811,1.8322183,15.061298,11.92901,13.845373,20.006327,33.145908,4.0449726,8.4387077,80.903896,32.656873,68.786793,0,10000,12,1
4,9.2629736,33.215378,4.898652,15.864059,12.015096,13.957909,20.006167,33.185333,4.0346396,8.4481679,80.672103,32.729991,69.059753,0,10000,12,1
4,9.1868578,33.255267,5.4626077,16.224184,12.134049,14.149832,20.005924,33.454477,4.0264634,8.4441493,80.068781,32.921632,69.502968,0,10000,12,1
4,9.1265248,33.238327,4.1375976,15.936159,12.196682,14.373759,20.002445,33.790289,4.0089338,8.4441851,79.236659,33.18768,69.314744,0,10000,12,1
4,8.9968555,33.238478,6.4193403,16.750974,12.179633,14.598264,19.994548,34.041852,3.9830035,8.448263,78.802359,33.330483,69.316419,0,10000,12,1
4,8.804249,33.255668,6.9476298,17.156843,12.109428,14.817445,19.985105,34.275096,3.9582525,8.4488941,78.929904,33.295998,69.507425,0,10000,12,1
